ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
2683,1969,Graduation,Married," ₹ 52,413.00 ",0.00,2.00,02-02-2013,56.00,295.00,106.00,271.00,75.00,98.00,65.00,4.00,6.00,4.00,12.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3629,1978,Graduation,Single," ₹ 38,557.00 ",1.00,0.00,19-12-2012,17.00,76.00,3.00,31.00,4.00,4.00,27.00,2.00,3.00,1.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10991,1960,Master,Married," ₹ 89,058.00 ",0.00,0.00,07-12-2012,18.00,454.00,194.00,106.00,31.00,22.00,43.00,1.00,5.00,4.00,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5077,1979,Graduation,Married," ₹ 77,298.00 ",0.00,1.00,02-11-2013,46.00,425.00,115.00,292.00,23.00,35.00,79.00,1.00,6.00,6.00,11.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7431,1991,PhD,Single," ₹ 68,126.00 ",0.00,0.00,10-11-2012,40.00,1332.00,17.00,311.00,23.00,51.00,86.00,1.00,7.00,4.00,5.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
3267,1963,Master,Married," ₹ 57,288.00 ",0.00,1.00,25-06-2014,27.00,527.00,0.00,21.00,0.00,0.00,60.00,3.00,8.00,1.00,8.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
999,1991,Graduation,Single," ₹ 86,037.00 ",0.00,0.00,02-01-2013,95.00,490.00,44.00,125.00,29.00,20.00,22.00,1.00,6.00,7.00,11.00,3.00,0.00,1.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
9215,1980,PhD,Married," ₹ 43,974.00 ",1.00,0.00,12-12-2012,19.00,378.00,0.00,101.00,0.00,0.00,72.00,5.00,6.00,4.00,6.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2286,1962,Graduation,Single," ₹ 50,785.00 ",1.00,1.00,10-09-2013,27.00,64.00,1.00,21.00,0.00,1.00,27.00,2.00,2.00,1.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1592,1970,Graduation,Married," ₹ 90,765.00 ",0.00,0.00,24-01-2014,25.00,547.00,99.00,812.00,151.00,82.00,33.00,0.00,4.00,6.00,5.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,3.00,11.00,0.00
367,1978,2n Cycle,Married," ₹ 36,550.00 ",1.00,0.00,19-02-2013,74.00,47.00,90.00,94.00,123.00,103.00,120.00,5.00,9.00,1.00,5.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5234,1967,2n Cycle,Married," ₹ 30,753.00 ",1.00,1.00,11-07-2013,85.00,12.00,5.00,25.00,0.00,9.00,30.00,2.00,1.00,1.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9862,1969,Graduation,Married," ₹ 21,918.00 ",1.00,0.00,14-11-2013,37.00,1.00,6.00,7.00,11.00,5.00,3.00,2.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9805,1953,Master,Married," ₹ 56,129.00 ",0.00,1.00,20-06-2013,65.00,320.00,48.00,133.00,39.00,72.00,48.00,4.00,6.00,2.00,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6205,1967,Master,Single," ₹ 32,557.00 ",1.00,0.00,24-02-2014,13.00,34.00,3.00,29.00,0.00,4.00,10.00,3.00,2.00,1.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
8442,1985,Master,Married," ₹ 19,510.00 ",2.00,0.00,04-09-2013,63.00,9.00,0.00,7.00,3.00,4.00,7.00,2.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7386,1976,Graduation,Divorced," ₹ 30,992.00 ",1.00,0.00,22-04-2013,83.00,17.00,0.00,14.00,7.00,3.00,2.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7215,1983,Graduation,Single," ₹ 1,01,970.00 ",0.00,0.00,12-03-2013,69.00,722.00,27.00,102.00,44.00,72.00,168.00,0.00,6.00,8.00,13.00,2.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
1491,1965,2n Cycle,Married," ₹ 71,488.00 ",0.00,0.00,18-02-2013,87.00,162.00,33.00,124.00,40.00,28.00,172.00,2.00,3.00,4.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11071,1984,Graduation,Single," ₹ 79,607.00 ",0.00,0.00,21-04-2013,37.00,450.00,133.00,951.00,173.00,0.00,216.00,1.00,3.00,6.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
3381,1953,Master,Married," ₹ 54,348.00 ",1.00,1.00,08-06-2014,51.00,70.00,0.00,16.00,0.00,0.00,4.00,2.00,2.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8268,1961,PhD,Married," ₹ 51,381.50 ",0.00,1.00,11-07-2013,23.00,352.00,0.00,27.00,10.00,0.00,15.00,3.00,6.00,1.00,7.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11051,1956,PhD,Married," ₹ 77,376.00 ",1.00,1.00,10-05-2014,72.00,492.00,19.00,110.00,16.00,12.00,12.00,4.00,6.00,3.00,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8026,1952,Graduation,Married," ₹ 62,998.00 ",0.00,1.00,30-09-2013,10.00,120.00,58.00,73.00,65.00,89.00,58.00,5.00,5.00,4.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
433,1958,Master,Single," ₹ 61,331.00 ",1.00,1.00,10-03-2013,42.00,534.00,5.00,47.00,0.00,5.00,41.00,5.00,11.00,1.00,6.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9597,1969,Graduation,Married," ₹ 73,448.00 ",0.00,0.00,10-02-2014,10.00,236.00,106.00,189.00,23.00,41.00,130.00,1.00,7.00,2.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1295,1963,Graduation,Married," ₹ 51,381.50 ",0.00,1.00,11-08-2013,96.00,231.00,65.00,196.00,38.00,71.00,124.00,1.00,6.00,5.00,7.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5290,1964,PhD,Married," ₹ 41,551.00 ",1.00,1.00,14-08-2013,51.00,220.00,0.00,33.00,3.00,0.00,23.00,5.00,5.00,1.00,5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1685,1967,PhD,Married," ₹ 62,981.00 ",0.00,0.00,17-03-2013,21.00,796.00,14.00,590.00,38.00,44.00,0.00,1.00,4.00,5.00,13.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5342,1976,Basic,Divorced," ₹ 9,548.00 ",1.00,0.00,08-08-2012,31.00,0.00,1.00,3.00,10.00,6.00,9.00,2.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9579,1959,PhD,Married," ₹ 33,762.00 ",2.00,1.00,07-07-2013,61.00,53.00,1.00,34.00,2.00,0.00,16.00,3.00,2.00,2.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7660,1973,PhD,Single," ₹ 35,860.00 ",1.00,1.00,19-05-2014,37.00,15.00,0.00,8.00,4.00,2.00,20.00,2.00,1.00,1.00,2.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
1461,1965,PhD,Divorced," ₹ 36,921.00 ",1.00,1.00,28-07-2013,74.00,17.00,1.00,12.00,3.00,1.00,4.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
821,1992,Master,Single," ₹ 92,859.00 ",0.00,0.00,19-10-2012,46.00,962.00,61.00,921.00,52.00,61.00,20.00,1.00,5.00,4.00,12.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11084,1976,Master,Married," ₹ 65,104.00 ",0.00,1.00,14-11-2013,4.00,738.00,0.00,232.00,13.00,20.00,50.00,2.00,3.00,5.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
8690,1962,Graduation,Married," ₹ 86,111.00 ",0.00,0.00,19-04-2013,73.00,399.00,28.00,756.00,36.00,40.00,126.00,1.00,5.00,7.00,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2937,1974,PhD,Single," ₹ 68,352.00 ",0.00,1.00,28-08-2013,47.00,614.00,16.00,132.00,43.00,33.00,33.00,3.00,8.00,5.00,9.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9701,1988,Graduation,Married," ₹ 41,883.00 ",1.00,0.00,19-03-2013,13.00,32.00,34.00,41.00,73.00,16.00,116.00,3.00,4.00,2.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9949,1976,Graduation,Married," ₹ 59,809.00 ",0.00,2.00,18-10-2012,36.00,598.00,16.00,141.00,32.00,41.00,49.00,3.00,3.00,3.00,6.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10837,1975,Graduation,Married," ₹ 23,957.00 ",1.00,0.00,28-10-2012,47.00,2.00,1.00,18.00,20.00,11.00,16.00,1.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
3120,1981,Graduation,Married," ₹ 38,547.00 ",1.00,0.00,28-08-2013,49.00,6.00,1.00,10.00,0.00,1.00,4.00,1.00,1.00,0.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,11.00,0.00
5885,1973,2n Cycle,Married," ₹ 35,688.00 ",2.00,1.00,22-08-2012,94.00,73.00,3.00,90.00,12.00,1.00,32.00,7.00,4.00,1.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4050,1966,Master,Married," ₹ 49,605.00 ",0.00,0.00,21-06-2014,65.00,42.00,16.00,29.00,12.00,20.00,8.00,1.00,2.00,1.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3830,1953,Master,Married," ₹ 59,354.00 ",0.00,2.00,24-04-2014,59.00,295.00,21.00,78.00,39.00,13.00,13.00,1.00,4.00,4.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7987,1969,Graduation,Married," ₹ 65,747.00 ",0.00,1.00,07-03-2014,96.00,346.00,17.00,48.00,23.00,13.00,13.00,4.00,8.00,1.00,6.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7798,1972,2n Cycle,Married," ₹ 46,344.00 ",0.00,1.00,14-12-2012,28.00,233.00,20.00,57.00,8.00,20.00,91.00,4.00,7.00,1.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
92,1988,Graduation,Single," ₹ 34,176.00 ",1.00,0.00,12-05-2014,12.00,5.00,7.00,24.00,19.00,14.00,20.00,4.00,3.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7055,1952,PhD,Married," ₹ 61,010.00 ",0.00,1.00,09-10-2012,57.00,888.00,0.00,57.00,0.00,0.00,76.00,2.00,8.00,5.00,11.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10240,1949,Graduation,Married," ₹ 69,372.00 ",0.00,0.00,19-02-2013,10.00,997.00,26.00,269.00,34.00,13.00,42.00,1.00,10.00,4.00,6.00,4.00,0.00,1.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
3025,1958,Graduation,Single," ₹ 49,967.00 ",0.00,1.00,08-07-2013,4.00,212.00,6.00,69.00,4.00,12.00,3.00,3.00,6.00,1.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9283,1978,Graduation,Single," ₹ 60,199.00 ",1.00,2.00,12-09-2013,49.00,8.00,1.00,7.00,2.00,0.00,0.00,1.00,0.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9970,1977,Graduation,Married," ₹ 55,375.00 ",0.00,1.00,17-10-2013,3.00,42.00,11.00,57.00,10.00,28.00,14.00,1.00,1.00,1.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2730,1955,Graduation,Single," ₹ 80,317.00 ",0.00,0.00,20-08-2013,64.00,536.00,11.00,387.00,149.00,91.00,57.00,1.00,3.00,4.00,10.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2795,1958,Master,Single," ₹ 30,523.00 ",2.00,1.00,01-07-2013,0.00,5.00,0.00,3.00,0.00,0.00,5.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9260,1945,PhD,Married," ₹ 70,356.00 ",0.00,0.00,05-11-2012,20.00,1349.00,16.00,249.00,43.00,16.00,33.00,2.00,10.00,6.00,9.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8182,1984,Graduation,Married," ₹ 23,228.00 ",1.00,0.00,05-01-2014,91.00,53.00,3.00,49.00,7.00,4.00,5.00,4.00,3.00,0.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10095,1975,PhD,Divorced," ₹ 74,165.00 ",0.00,0.00,01-05-2013,9.00,1001.00,12.00,240.00,16.00,12.00,12.00,1.00,5.00,4.00,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8475,1973,PhD,Married," ₹ 1,57,243.00 ",0.00,1.00,01-03-2014,98.00,20.00,2.00,1582.00,1.00,2.00,1.00,15.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4370,1966,Graduation,Married," ₹ 43,482.00 ",2.00,1.00,13-11-2013,83.00,18.00,1.00,32.00,6.00,3.00,28.00,3.00,2.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10573,1953,Graduation,Divorced," ₹ 62,551.00 ",0.00,0.00,18-11-2013,27.00,125.00,16.00,98.00,134.00,21.00,27.00,1.00,6.00,7.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3712,1959,Graduation,Divorced," ₹ 52,332.00 ",0.00,0.00,28-08-2013,63.00,212.00,5.00,33.00,7.00,0.00,2.00,1.00,3.00,2.00,6.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6637,1988,Graduation,Single," ₹ 66,951.00 ",0.00,0.00,02-11-2013,46.00,277.00,162.00,305.00,173.00,76.00,124.00,1.00,3.00,4.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3152,1957,Graduation,Married," ₹ 26,091.00 ",1.00,1.00,25-02-2014,84.00,15.00,10.00,19.00,8.00,17.00,20.00,3.00,2.00,1.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5610,1965,Graduation,Married," ₹ 33,456.00 ",1.00,1.00,21-04-2014,58.00,7.00,3.00,10.00,8.00,1.00,7.00,2.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6460,1982,Graduation,Married," ₹ 28,718.00 ",1.00,0.00,13-07-2013,78.00,12.00,4.00,6.00,11.00,8.00,16.00,2.00,2.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1349,1970,Graduation,Married," ₹ 50,447.00 ",2.00,0.00,21-04-2014,4.00,85.00,7.00,24.00,2.00,3.00,27.00,1.00,3.00,1.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1880,1959,PhD,Married," ₹ 53,537.00 ",1.00,1.00,30-01-2014,17.00,81.00,0.00,6.00,0.00,0.00,6.00,2.00,2.00,1.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
641,1967,Graduation,Single," ₹ 52,074.00 ",0.00,1.00,04-04-2014,77.00,59.00,0.00,12.00,0.00,0.00,48.00,1.00,2.00,2.00,2.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8717,1975,PhD,Married," ₹ 80,427.00 ",0.00,1.00,12-09-2012,56.00,1149.00,71.00,449.00,69.00,71.00,26.00,1.00,11.00,8.00,8.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10314,1948,PhD,Married," ₹ 83,837.00 ",0.00,0.00,16-12-2012,79.00,847.00,66.00,119.00,86.00,89.00,111.00,1.00,9.00,10.00,5.00,4.00,0.00,1.00,0.00,1.00,0.00,0.00,3.00,11.00,1.00
10854,1970,PhD,Married," ₹ 38,853.00 ",1.00,1.00,23-05-2014,90.00,29.00,0.00,14.00,0.00,0.00,2.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10492,1959,Graduation,Married," ₹ 38,285.00 ",2.00,1.00,24-06-2014,96.00,2.00,0.00,5.00,2.00,0.00,1.00,1.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6935,1951,2n Cycle,Married," ₹ 78,497.00 ",0.00,0.00,01-12-2013,44.00,207.00,26.00,447.00,75.00,0.00,223.00,1.00,5.00,7.00,12.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,0.00
7698,1976,PhD,Married," ₹ 51,650.00 ",0.00,1.00,11-05-2014,81.00,152.00,3.00,22.00,2.00,5.00,7.00,1.00,4.00,1.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3559,1988,2n Cycle,Married," ₹ 16,248.00 ",1.00,0.00,10-05-2014,77.00,12.00,11.00,10.00,3.00,12.00,9.00,3.00,2.00,1.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10562,1946,Master,Married," ₹ 66,835.00 ",0.00,0.00,28-09-2013,21.00,620.00,26.00,195.00,34.00,17.00,141.00,1.00,6.00,4.00,13.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10796,1984,Master,Married," ₹ 30,477.00 ",1.00,0.00,22-01-2014,16.00,47.00,1.00,6.00,0.00,0.00,12.00,1.00,1.00,1.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2563,1961,Basic,Married," ₹ 28,249.00 ",0.00,0.00,15-06-2014,80.00,1.00,9.00,7.00,2.00,14.00,10.00,1.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3518,1983,Graduation,Married," ₹ 25,271.00 ",1.00,0.00,05-12-2012,45.00,10.00,1.00,18.00,10.00,4.00,7.00,1.00,1.00,1.00,2.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5823,1970,PhD,Single," ₹ 32,303.00 ",0.00,1.00,08-03-2014,63.00,35.00,0.00,2.00,0.00,0.00,2.00,2.00,1.00,0.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3934,1966,Graduation,Married," ₹ 61,286.00 ",0.00,1.00,02-08-2013,34.00,356.00,0.00,107.00,19.00,9.00,117.00,2.00,7.00,1.00,8.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6982,1976,Graduation,Married," ₹ 74,068.00 ",0.00,0.00,19-03-2013,14.00,783.00,30.00,537.00,140.00,76.00,15.00,1.00,4.00,10.00,9.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6431,1964,PhD,Married," ₹ 45,759.00 ",1.00,1.00,23-02-2013,13.00,42.00,1.00,18.00,3.00,0.00,4.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9733,1978,Basic,Married," ₹ 24,882.00 ",1.00,0.00,09-09-2012,52.00,1.00,4.00,10.00,29.00,0.00,36.00,1.00,1.00,1.00,2.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5602,1989,PhD,Married," ₹ 66,973.00 ",0.00,0.00,17-05-2013,98.00,466.00,22.00,432.00,147.00,113.00,102.00,1.00,8.00,7.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7829,1900,2n Cycle,Divorced," ₹ 36,640.00 ",1.00,0.00,26-09-2013,99.00,15.00,6.00,8.00,7.00,4.00,25.00,1.00,2.00,1.00,2.00,5.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,11.00,0.00
1324,1988,Graduation,Married," ₹ 38,872.00 ",1.00,0.00,30-05-2013,93.00,23.00,3.00,21.00,3.00,19.00,22.00,2.00,3.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
326,1973,Graduation,Married," ₹ 51,148.00 ",1.00,1.00,18-02-2013,38.00,235.00,6.00,45.00,8.00,9.00,12.00,4.00,5.00,1.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7224,1977,Graduation,Married," ₹ 31,353.00 ",1.00,1.00,29-12-2013,24.00,10.00,0.00,10.00,3.00,1.00,7.00,2.00,1.00,1.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6999,1980,Master,Married," ₹ 69,661.00 ",0.00,0.00,13-05-2014,80.00,656.00,16.00,106.00,32.00,16.00,8.00,1.00,7.00,3.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9938,1954,Graduation,Married," ₹ 80,067.00 ",0.00,0.00,19-09-2013,82.00,519.00,17.00,813.00,27.00,173.00,51.00,1.00,4.00,6.00,6.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
6422,1954,Graduation,Married," ₹ 86,718.00 ",0.00,0.00,17-01-2013,20.00,344.00,189.00,482.00,50.00,33.00,172.00,1.00,5.00,6.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3182,1973,PhD,Single," ₹ 46,854.00 ",1.00,1.00,31-03-2014,81.00,96.00,1.00,79.00,7.00,1.00,79.00,6.00,5.00,1.00,3.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
7300,1952,Graduation,Divorced," ₹ 69,142.00 ",0.00,1.00,29-06-2014,50.00,448.00,4.00,34.00,6.00,4.00,39.00,3.00,8.00,1.00,7.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10424,1968,Graduation,Single," ₹ 75,922.00 ",0.00,0.00,09-12-2013,60.00,265.00,138.00,553.00,224.00,23.00,92.00,1.00,4.00,4.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8727,1978,Graduation,Divorced," ₹ 63,693.00 ",0.00,1.00,14-10-2013,63.00,587.00,43.00,337.00,42.00,87.00,54.00,3.00,11.00,6.00,9.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2798,1977,PhD,Married," ₹ 1,02,160.00 ",0.00,0.00,02-11-2012,54.00,763.00,29.00,138.00,76.00,176.00,58.00,0.00,7.00,9.00,10.00,4.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
1030,1965,PhD,Single," ₹ 40,637.00 ",1.00,1.00,17-07-2013,72.00,22.00,0.00,13.00,0.00,0.00,3.00,2.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
624,1984,Master,Single," ₹ 18,890.00 ",0.00,0.00,10-11-2012,5.00,6.00,4.00,1.00,7.00,2.00,15.00,1.00,0.00,1.00,2.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
5176,1988,Graduation,Married," ₹ 29,604.00 ",1.00,0.00,08-12-2013,88.00,7.00,6.00,13.00,7.00,6.00,14.00,1.00,1.00,0.00,3.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5552,1963,Master,Divorced," ₹ 48,721.00 ",1.00,1.00,13-05-2013,50.00,81.00,18.00,113.00,47.00,13.00,21.00,6.00,4.00,2.00,5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
868,1966,Graduation,Married," ₹ 44,794.00 ",0.00,1.00,08-06-2014,99.00,54.00,0.00,7.00,0.00,0.00,4.00,1.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
380,1954,Graduation,Divorced," ₹ 64,497.00 ",0.00,1.00,10-09-2012,17.00,1170.00,48.00,320.00,42.00,32.00,192.00,5.00,11.00,4.00,9.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
2677,1956,Graduation,Married," ₹ 46,097.00 ",0.00,1.00,31-03-2013,11.00,72.00,24.00,68.00,65.00,4.00,8.00,5.00,3.00,1.00,6.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6521,1954,Graduation,Married," ₹ 77,972.00 ",0.00,0.00,18-03-2014,18.00,613.00,22.00,319.00,33.00,102.00,12.00,1.00,4.00,6.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6927,1968,PhD,Married," ₹ 44,377.00 ",1.00,1.00,05-10-2012,70.00,224.00,0.00,30.00,0.00,0.00,10.00,8.00,5.00,1.00,5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2877,1974,Master,Married," ₹ 46,014.00 ",1.00,1.00,21-01-2013,21.00,410.00,0.00,59.00,19.00,9.00,44.00,10.00,7.00,1.00,8.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
0,1985,Graduation,Married," ₹ 70,951.00 ",0.00,0.00,04-05-2013,66.00,239.00,10.00,554.00,254.00,87.00,54.00,1.00,3.00,4.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1584,1977,Graduation,Married," ₹ 41,443.00 ",1.00,0.00,01-04-2014,79.00,171.00,7.00,171.00,25.00,19.00,89.00,6.00,8.00,1.00,5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
